meal_type,taste_profile,served_temperature,season,difficulty,main_ingredients,characteristics,semantic_summary,recipe_id,recipe_name
postre,dulce,habitación temperatura,all seasons,fácil,"mantequilla sin sal, migas de galletas graham, chips de chocolate semidulce, chips de mantequilla, nueces, leche condensada endulzada, coco desmenuzado",nan,"Una receta de postre simple con capas de migajas graham, chocolate, mantequilla, nueces, leche condensada y coco, horneado hasta dorado.",939,Seven Layer Bars
postre,dulce,habitación temperatura,all seasons,fácil,"mantequilla, cacao en polvo, azúcar blanca, huevo, migajas de galletas graham, coco, almendras, crema pesada, polvo de estreno, azúcar de los conserjes, chocolate semidulce","capas, refrigeradas, derretida","Este Nanaimo La receta de barras consiste en una capa base de galletas graham trituradas, coco y almendras, una capa media de una mezcla mantequilla y cremosa, y una capa superior de chocolate fundido. El plato se sirve típicamente refrigerado y tiene una textura dulce y capa.",940,Nanaimo Bars
postre,dulce,habitación temperatura,nan,fácil,"leche evaporada, azúcar morena, mantequilla, yemas de huevo, extracto de vainilla, coco colado, nueces",nan,"Pastel de chocolate alemán Frosting es un postre hecho con leche evaporada, azúcar morena, mantequilla, yemas de huevo, extracto de vainilla, coco colado y nueces. Se prepara combinando estos ingredientes en una cacerola, cocándolos hasta que se alcance un color caramelo claro y una consistencia gruesa, luego enfriándolo antes de extenderse sobre un pastel.",941,Pastel de chocolate alemán
aperitivo,"dulce, sabroso",frío,all seasons,mediano,"acini di pepe pasta, piña, naranjas, topping batido, malvaviscos, coco","requiere cocinar, contiene huevos","Este plato de aperitivo combina sabores dulces y sabrosos con pasta, piña, naranjas, topping batido, malvaviscos y coco. Requiere cocinar y contiene huevos.",942,Rana Ojo Salad
postre,dulce,habitación temperatura,nan,fácil,"azúcar, leche, comida para colorear",nan,"Esta receta describe un simple glaseado de galletas de jengibre hecho con azúcar, leche y coloración de alimentos de los confeccionadores, adecuado para añadir color a las galletas de jengibre.",943,Gingerbread Cookie Frosting
postre,dulce,refrigerado,all seasons,fácil,"mezcla de torta blanca, crema de coco, leche condensada endulzada, topping azotado, coco de copo","horneado con un tenedor de la utilidad, fruncido con topping azotado, cubierto con coco de copo","Pastel de pastel de coco es un postre simple hecho de una mezcla de torta blanca, crema de coco, leche condensada endulzada, topping batido y coco colado. Está preparado al hornear el pastel, hornearlo, verter la crema de la mezcla de coco sobre él, dejarla enfriar, frotarla, y cubrirlo con coco colado antes de enfriar.",944,Pastel de pastel de coco
aperitivo,"dulce, dulce",caliente,all seasons,fácil,"camarones, coco, harina, cerveza, polvo para hornear",frito,"Esta receta describe cómo hacer camarones de coco, un sabor y aperitivo dulce que es frito y servido caliente. Utiliza ingredientes como camarones, coco, harina, cerveza y polvo de horneado.",945,Camarones de coco
postre,dulce,frío,all seasons,fácil,"semillas de chia, leche de coco, fresas","engrosado, topped with strawberries","Esta receta de postre incluye semillas de chia mezcladas con leche de coco y néctar de agave, saboreado con vainilla y canela, y permitido espesar durante la noche. Se puede recortar con fresas frescas.",946,Chia Coconut Pudding con leche de coco
postre,dulce,frío,all seasons,fácil,"leche de coco, azúcar, almidón de maíz, canela",puerto rican,"Esta es una receta de postre puertorriqueña para Tembleque, un pudding de coco hecho de leche de coco, azúcar, almidón de maíz y canela. Está preparado hirviendo una mezcla de leche de coco, azúcar y sal hasta que se espese, luego se vierte en moldes y se refrigera antes de servir.",947,Tembleque Puerto Ricon Coconut Pudding
postre,dulce,habitación temperatura,all seasons,fácil,"avena, coco, cocoa powder, white sugar, mantequilla, leche",nan,Esta receta describe un postre de cacaoon de chocolate de avena simple y dulce que se puede disfrutar en cualquier momento del año.,948,Macarones de coco de chocolate de avena
postre,dulce,habitación temperatura,all seasons,fácil,"avena de cocción rápida, coco endulzado, azúcar blanca, cacao sin azúcar en polvo, leche, margarina",nan,"No-Bake Chocolate Coconut Cookies es un postre simple hecho de avena, coco, azúcar, cacao en polvo, leche y margarina. Es un regalo de no-bake que se puede disfrutar en cualquier momento del año.",949,Cookies de coco de chocolate sin pastel
postre,dulce,habitación temperatura,all seasons,fácil,"crema de queso, mantequilla, azúcar de los conserjes, coco de copos, canela de tierra","rodado en bolas o formas de patata, refrigerado para establecer","El dulce postre irlandés Potato Candy es un dulce postre hecho de queso crema, mantequilla, azúcar de los confeccionadores, coco colado y canela molida. Está rodado en bolas o formas de patata, refrigerado para establecer, y se puede rodar en más canela para un color más oscuro.",950,Dulce de papa irlandés
postre,dulce,habitación temperatura,all seasons,mediano,"leche de mantequilla, bicarbonato de soda, mantequilla, acortamiento, azúcar blanca, huevos, extracto de vainilla, coco colado, polvo de horneado, harina de todo uso, queso crema, mantequilla, azúcar de los confeccionadores, nueces","requiere múltiples pasos incluyendo hornear y frotar, contiene coco y nueces","Esta receta describe una increíblemente deliciosa pastel de crema italiana, que es un postre hecho con una combinación de ingredientes dulces como leche de mantequilla, azúcar, huevos y coco. El pastel se hornea y luego se frota con una capa cremosa de queso crema y una mezcla de nueces y coco.",951,Increíblemente delicioso pastel de crema italiana
postre,dulce,habitación temperatura,nan,fácil,"cuarteto de coco, corteza de pie","coco flaky, sabor a vainilla","Esta receta describe un pastel de coco simple que es dulce y se sirve temperatura ambiente, típicamente disfrutado como un postre.",952,Coconut Custard Pie
aperitivo,"dulce, picante, dulce",cálido,all seasons,fácil,"camarones, coco, harina, huevo, panko","air fried, quick preparation","Esta receta describe un aperitivo fácil hecho con camarones fritos de aire recubiertos en una mezcla de harina, huevo y migas de coco, sazonado con pimienta negra, sal, miel, jugo de limón y chili, servido caliente.",953,Air Fryer Coconut Shrimp
postre,dulce,habitación temperatura,nan,fácil,"chips de chocolate, coco de copo, mantequilla, azúcar blanca, azúcar marrón claro, huevos, extracto de vainilla, harina de todo propósito, soda de horneado, sal",nan,"Esta receta describe Chococonut Chip Cookies, un postre hecho con una mezcla de chips de chocolate y coco colado, utilizando ingredientes dulces como mantequilla, azúcar y huevos. Las galletas se hornean a temperatura ambiente y son relativamente fáciles de preparar.",954,Chococonut Chip Cookies
postre,dulce,habitación temperatura,nan,mediano,"harina, polvo de hornear, leche, extracto de coco, extracto con sabor a ron, extracto con sabor a mantequilla, extracto de limón, extracto de vainilla, azúcar blanca, mantequilla, acortamiento, huevos",acristalamiento,"Un pastel de cinco sabores de libra hecho con una mezcla de extractos y ingredientes dulces, horneado y acristalado para un delicioso postre.",955,Cake de cinco libras de sabor
postre,dulce,habitación temperatura,nan,fácil,"zanahorias, coco colado, nueces",nan,"Moist Carrot Cake es un postre dulce hecho con zanahorias trituradas, coco cocido y nueces, horneado en una sartén de 9x13 pulgadas.",956,Moist Carrot Cake
postre,dulce,cálido,nan,fácil,"coco, leche, azúcar blanco, mezcla de hornear, mantequilla sin sal, huevos, extracto de vainilla",nan,"Esta receta describe un postre fácil de hacer llamado Pie de coco imposible, que es dulce y servido caliente. Incluye ingredientes como leche, azúcar, mezcla de horneado, mantequilla, huevos y vainilla, con un toque opcional de coco colado.",957,Pie de coco imposible
cena,"savory, umami",caliente,all seasons,mediano,"pollo, leche de coco, espinacas","sabor de coco, sabor de jengibre","Esta receta describe un plato sabroso y rico en umami hecho con pollo cocido en leche de coco, con jengibre y espinacas. Normalmente se sirve caliente como parte de una cena.",958,Ginataang Manok (Chicken Cooked in Coconut Milk)
postre,dulce,frío,all seasons,fácil,"leche evaporada, yemas de huevo, crema de coco, leche condensada endulzada, ron, agua, extracto de vainilla, canela, clavos",nan,"Coquito es un postre frío hecho con leche evaporada, yemas de huevo, crema de coco, leche condensada endulzada, ron, agua, extracto de vainilla, canela y clavos. Normalmente se sirve refrigerado.",959,Coquito
postre,dulce,cálido,all seasons,mediano,"leche fina de coco, azúcar blanca, aceite de coco, maíz de estilo crema, almidón de maíz, granos de maíz",nan,"Esta receta de postre implica hacer un latik dulce de leche de coco y azúcar, y luego combinarlo con un pudding de maíz cremoso. El plato se sirve caliente y se puede disfrutar durante todo el año.",960,Maja Blanca
postre,dulce,habitación temperatura,nan,fácil,"avena, chips de chocolate, coco","chewy, cookie",Esta receta describe un sencillo postre de coco de chocolate de avena que se puede hornear como galletas.,961,Chocolate de avena
postre,dulce,habitación temperatura,nan,fácil,"migajas de cracker graham, azúcar blanco, mantequilla derretida, chips de chocolate semidulce, coco colado, nueces picadas, leche condensada endulzada","base de crumbly, capa de chocolate, coco y pecanes topping, llenado de leche condensada dulce","Esta receta de postre incluye una corteza de galletas graham, una capa de chocolate, coco y pecanes, y leche condensada dulce, horneado en una sartén de 9x9 pulgadas.",962,Hola Dollies I
postre,dulce,habitación temperatura,all seasons,fácil,"azucar blanco, cocoa sin azúcar en polvo, leche, mantequilla, avena de cocción rápida, coco, cacahuates picados, sal","rápidamente formado, en forma de gota","Un postre hecho con avena, coco, nueces y endulzado con azúcar y cacao, servido temperatura ambiente.",963,Haystacks I
postre,dulce,frío,all seasons,fácil,"queso crema, topping batido, plátanos, piña triturada, cóctel de frutas, manzana Jonagold, coco endulzado, cerezas de maraschino, nueces, pasas de oro",nan,"Esta receta de postre combina queso crema cremoso con frutas dulces como plátanos, piña y manzana, junto con coco y nueces y cerezas opcionales, todo mezclado y refrigerado.",964,Crema Cheese Fruit Salad
aperitivo,Savory,cálido,all seasons,fácil,"aceite de coco, palomitas",palomitas,"Esta receta consiste en picar palomitas de maíz revestidas con aceite de coco y sazonadas con sal marina, dando como resultado un aperitivo salado que se puede disfrutar durante todo el año.",965,Palomitas de aceite de coco
postre,dulce,habitación temperatura,all seasons,mediano,"Amistad Fruit Starter, melocotones rebanados, trozos de piña, cerezas de maraschino, mezcla de pastel amarillo, mezcla de vainilla instantánea, aceite vegetal, huevos, pasas doradas, nueces picadas, coco colado","requiere fermentación a largo plazo de la mezcla de frutas, utiliza múltiples capas de pastel",Una receta de postre compleja que implica fermentar fruta durante treinta días antes de combinarla con capas de pastel y hornear.,966,Treinta días de amistad
aperitivo,dulce,habitación temperatura,all seasons,fácil,"avena enrollada, coco triturado, miel, mantequilla de maní","crujiente, masticioso","Esta receta describe un simple snack hecho con avena, coco, miel y mantequilla de maní, horneado en bares que se pueden disfrutar como un regalo rápido y fácil.",967,Granola Bars
postre,dulce,habitación temperatura,nan,fácil,"coco, nueces picadas, mezcla de pastel de chocolate alemán, queso crema, azúcar de los conserjes, mantequilla",nan,"Pastel de terremoto II es un postre hecho con coco, pecanes, mezcla de chocolate alemán, queso crema, azúcar de los conserjes y mantequilla. Se hornea y se sirve temperatura ambiente.",968,Pastel de terremoto II
side dish,"dulce, sabroso",cálido,all seasons,fácil,"leche de coco, arroz de jazmín",absorbe líquido,"Coco Jasmine Rice es un plato lateral hecho con leche de coco y arroz de jazmín, con un sabor dulce y sabroso, servido caliente o a temperatura ambiente, adecuado para todas las estaciones, y fácil de preparar.",969,Coconut Jasmine Rice
postre,dulce,cálido,all seasons,fácil,"pasta, pasas, almendras, tuercas de pino, nueces de pistacho, coco, leche, azúcar, extracto de vainilla","horneado, esparcido, tostado","Umm Ali es un postre cálido y dulce hecho con pastelería, varias nueces y coco, horneado y rematado con una salsa de leche azucarada.",970,Umm Ali
