meal_type,taste_profile,served_temperature,season,difficulty,main_ingredients,characteristics,semantic_summary,recipe_id,recipe_name
appetizer,"['savory', 'spicy', 'sweet']",warm,['all_seasons'],easy,"['shrimp', 'coconut', 'flour', 'egg', 'panko']","['air_fried', 'quick_preparation']","This recipe describes an easy appetizer made with air-fried shrimp coated in a mixture of flour, egg, and coconut breadcrumbs, seasoned with black pepper, salt, honey, lime juice, and chili, served warm.",953,Air Fryer Coconut Shrimp
dessert,['sweet'],room_temperature,[],easy,"['chocolate chips', 'flaked coconut', 'butter', 'white sugar', 'light brown sugar', 'eggs', 'vanilla extract', 'all-purpose flour', 'baking soda', 'salt']",[],"This recipe describes Chococonut Chip Cookies, a dessert made with a blend of chocolate chips and flaked coconut, using sweet ingredients like butter, sugar, and eggs. The cookies are baked at room temperature and are relatively easy to prepare.",954,Chococonut Chip Cookies
dessert,['sweet'],room_temperature,[],medium,"['flour', 'baking powder', 'milk', 'coconut extract', 'rum flavored extract', 'butter flavored extract', 'lemon extract', 'vanilla extract', 'white sugar', 'butter', 'shortening', 'eggs']",['glazed'],"A five-flavor pound cake made with a blend of extracts and sweet ingredients, baked and glazed for a delightful dessert.",955,Five Flavor Pound Cake
dessert,['sweet'],room_temperature,[],easy,"['carrots', 'flaked coconut', 'walnuts']",[],"Moist Carrot Cake is a sweet dessert made with shredded carrots, flaked coconut, and walnuts, baked in a 9x13-inch pan.",956,Moist Carrot Cake
dessert,['sweet'],warm,[],easy,"['flaked coconut', 'milk', 'white sugar', 'baking mix', 'unsalted butter', 'eggs', 'vanilla extract']",[],"This recipe describes an easy-to-make dessert called Impossible Coconut Pie, which is sweet and served warm. It includes ingredients like milk, sugar, baking mix, butter, eggs, and vanilla, with an optional topping of flaked coconut.",957,Impossible Coconut Pie
dinner,"['savory', 'umami']",hot,['all_seasons'],medium,"['chicken', 'coconut milk', 'spinach']","['coconut flavor', 'ginger flavor']","This recipe describes a savory and umami-rich dish made with chicken cooked in coconut milk, featuring ginger and spinach. It is typically served hot as part of a dinner meal.",958,Ginataang Manok (Chicken Cooked in Coconut Milk)
dessert,['sweet'],cold,['all_seasons'],easy,"['evaporated milk', 'egg yolks', 'cream of coconut', 'sweetened condensed milk', 'rum', 'water', 'vanilla extract', 'cinnamon', 'cloves']",[],"Coquito is a cold dessert made with evaporated milk, egg yolks, cream of coconut, sweetened condensed milk, rum, water, vanilla extract, cinnamon, and cloves. It is typically served chilled.",959,Coquito
dessert,['sweet'],warm,['all_seasons'],medium,"['thin coconut milk', 'white sugar', 'coconut oil', 'cream-style corn', 'cornstarch', 'corn kernels']",[],"This dessert recipe involves making a sweet latik from coconut milk and sugar, and then combining it with a creamy corn pudding. The dish is served warm and can be enjoyed year-round.",960,Maja Blanca
dessert,['sweet'],room_temperature,[],easy,"['oatmeal', 'chocolate chips', 'coconut']","['chewy', 'cookie']",This recipe describes a simple oatmeal chocolate coconut chewy dessert that can be baked as cookies.,961,Oatmeal Chocolate Coconut Chewy
dessert,['sweet'],room_temperature,[],easy,"['graham cracker crumbs', 'white sugar', 'melted butter', 'semisweet chocolate chips', 'flaked coconut', 'chopped pecans', 'sweetened condensed milk']","['crumbly base', 'chocolate layer', 'coconut and pecans topping', 'sweet condensed milk filling']","This dessert recipe involves a graham cracker crust, a chocolate layer, coconut and pecans, and sweet condensed milk, baked in a 9x9 inch pan.",962,Hello Dollies I
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['white sugar', 'unsweetened cocoa powder', 'milk', 'butter', 'quick cooking oats', 'flaked coconut', 'chopped peanuts', 'salt']","['quickly formed', 'drop-shaped']","A dessert made with oats, coconut, nuts, and sweetened with sugar and cocoa, served room temperature.",963,Haystacks I
dessert,['sweet'],cold,['all_seasons'],easy,"['cream cheese', 'whipped topping', 'bananas', 'crushed pineapple', 'fruit cocktail', 'Jonagold apple', 'sweetened flaked coconut', 'maraschino cherries', 'pecans', 'golden raisins']",[],"This dessert recipe combines creamy cream cheese with sweet fruits like bananas, pineapple, and apple, along with coconut and optional nuts and cherries, all blended together and chilled.",964,Cream Cheese Fruit Salad
snack,['savory'],warm,['all_seasons'],easy,"['coconut oil', 'unpopped popcorn']",['popcorn'],"This recipe involves popping popcorn coated with coconut oil and seasoned with sea salt, resulting in a savory snack that can be enjoyed year-round.",965,Coconut Oil Popcorn
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['Friendship Fruit Starter', 'sliced peaches', 'pineapple chunks', 'maraschino cherries', 'yellow cake mix', 'instant vanilla pudding mix', 'vegetable oil', 'eggs', 'golden raisins', 'chopped walnuts', 'flaked coconut']","['requires long-term fermentation of fruit mixture', 'uses multiple layers of cake']",A complex dessert recipe that involves fermenting fruit over thirty days before combining it with cake layers and baking.,966,Thirty Day Friendship Cake
snack,['sweet'],room_temperature,['all_seasons'],easy,"['rolled oats', 'shredded coconut', 'honey', 'peanut butter']","['crunchy', 'chewy']","This recipe describes a simple snack made with oats, coconut, honey, and peanut butter, baked into bars that can be enjoyed as a quick and easy treat.",967,Granola Bars
dessert,['sweet'],room_temperature,[],easy,"['flaked coconut', 'chopped pecans', 'German chocolate cake mix', 'cream cheese', ""confectioners' sugar"", 'butter']",[],"Earthquake Cake II is a dessert made with coconut, pecans, German chocolate cake mix, cream cheese, confectioners' sugar, and butter. It is baked and served room temperature.",968,Earthquake Cake II
side_dish,"['sweet', 'savory']",warm,['all_seasons'],easy,"['coconut milk', 'jasmine rice']",['absorbs liquid'],"Coconut Jasmine Rice is a side dish made with coconut milk and jasmine rice, featuring a sweet and savory taste, served warm or at room temperature, suitable for all seasons, and easy to prepare.",969,Coconut Jasmine Rice
dessert,['sweet'],warm,['all_seasons'],easy,"['puff pastry', 'raisins', 'almonds', 'pine nuts', 'pistachio nuts', 'coconut', 'milk', 'sugar', 'vanilla extract']","['baked', 'spreadable', 'toasted']","Umm Ali is a warm, sweet dessert made with puff pastry, various nuts, and coconut, baked and topped with a sugary milk sauce.",970,Umm Ali
dessert,['sweet'],room_temperature,[],medium,"['flour', 'butter', 'sugar', 'eggs', 'milk', 'vanilla_extract', 'coconut']","['square_shape', 'coated_with_cocoa_and_coconut']",Lamingtons are a dessert made from a sponge cake batter that is baked and then coated with a sweet icing and rolled in shredded coconut.,971,Lamingtons
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['evaporated milk', 'white sugar', 'egg yolks', 'butter', 'vanilla extract', 'flaked coconut', 'chopped pecans']",[],"This dessert recipe involves combining evaporated milk, sugar, egg yolks, butter, and vanilla to create a creamy base, which is then thickened and flavored with coconut and pecans.",972,Coconut Pecan Frosting II
dessert,['sweet'],cold,['all_seasons'],easy,"['plain yogurt', 'sweetened condensed milk', 'Mexican crema', 'cantaloupe', 'papaya', 'apple', 'banana', 'strawberries', 'granola', 'raisins', 'coconut']","['fruit bowl', 'crema drizzle']","This is a simple dessert consisting of various fruits arranged in bowls with a creamy yogurt and crema base, topped with granola, raisins, and coconut.",973,Bionicos (Mexican Fruit Bowls)
dessert,['sweet'],warm,[],medium,"['dates', 'flaked coconut', 'packed brown sugar', 'walnuts']","['boiling water', 'chopped walnuts', 'cream']","Queen Elizabeth Cake I is a dessert made from a combination of sweet ingredients like dates, walnuts, and brown sugar. It involves a warm baking process followed by a topping that adds a creamy texture.",974,Queen Elizabeth Cake I
dessert,['sweet'],warm,['all_seasons'],easy,"['long-grain white rice', 'coconut milk', 'shredded coconut']",[],"Sweet Coconut Rice is a simple dessert made with rice, coconut milk, and optional shredded coconut, cooked until sticky and served warm.",975,Sweet Coconut Rice
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['coconut', 'pie']",[],"This recipe describes a simple dessert pie made with coconut, featuring sweet flavors and a creamy texture.",976,Coconut Pie
dessert,['sweet'],cold,['all_seasons'],easy,"['coconut cream pie', 'instant vanilla pudding mix', 'milk', 'flaked coconut', 'nondairy whipped topping']",[],"This recipe describes a coconut cream pie, a dessert made with a baked pie shell, pudding mix, milk, coconut flakes, and thawed whipped topping, all combined and refrigerated for serving.",977,Coconut Cream Pie I
dinner,"['savory', 'spicy']",hot,['all_seasons'],medium,"['chicken', 'coconut milk', 'curry powder', 'onion', 'tomatoes', 'garlic', 'tomato sauce', 'broth', 'coconut oil']","['quick_cooking', 'pressure_cooker']","This recipe describes an Instant Pot Coconut Curry Chicken dish, featuring savory and spicy flavors, cooked in a pressure cooker for a quick and easy dinner option that can be enjoyed year-round.",978,Instant Pot Coconut Curry Chicken
side_dish,"['sour', 'savory']",warm,['all_seasons'],easy,"['basmati rice', 'coconut', 'lime']","['flavorful', 'nutritious']","This easy-to-make side dish uses basmati rice, coconut, and lime to create a savory and slightly sour flavor profile, suitable for any mealtime and season.",979,Coconut Lime Rice
side_dish,"['sweet', 'savory']",warm,['all_seasons'],easy,"['Basmati rice', 'coconut milk']",[],"Coconut Rice is a simple side dish made with Basmati rice and coconut milk, typically served warm and has a sweet and savory taste.",980,Coconut Rice
dessert,['sweet'],warm,['all_seasons'],medium,"['white sugar', 'sweetened condensed milk', 'evaporated milk', 'milk', 'eggs', 'fresh shredded coconut']","['caramel base', 'flan texture']","Flan de Coco is a creamy dessert made with sweetened condensed milk, evaporated milk, eggs, and shredded coconut, baked with a caramel layer. It's typically served warm and enjoyed as a dessert.",981,Flan de Coco (Coconut Flan)
breakfast,['sweet'],warm,['all_seasons'],easy,"['coconut milk', 'rolled oats', 'honey', 'coconut flakes', 'brown sugar']","['creamy', 'flavored']","This sweet and creamy oatmeal is made with coconut milk, rolled oats, honey, and optional coconut flakes and brown sugar, cooked until creamy and flavored.",982,Sweet Coconut Oatmeal
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['eggs', 'butter', 'flour', 'vanilla', 'sugar', 'milk', 'coconut']","['no_crust', 'flaky_coconut']","This is a simple no crust coconut pie recipe featuring beaten eggs, butter, self-rising flour, vanilla, sugar, milk, and flaked coconut. It's baked in a deep dish pie plate and takes about 30-40 minutes to cook.",983,No Crust Coconut Pie
dessert,['sweet'],room_temperature,[],medium,"['white sugar', 'butter', 'eggs', 'unsweetened shredded coconut', 'flour', 'coconut milk']",[],"This recipe describes a coconut milk cake made with sweet ingredients like sugar, butter, eggs, and coconut, baked at room temperature.",984,Coconut Coconut Milk Cake
snack,"['sweet', 'savory']",cold,['all_seasons'],easy,"['mini marshmallows', 'shredded coconut', 'drained mandarin oranges', 'drained pineapple chunks', 'sour cream']",['flavor blending through refrigeration'],"A cold snack consisting of mixed fruits and marshmallows, seasoned with coconut and sour cream, prepared by combining all ingredients and chilling for flavor integration.",985,5 Cup Salad
dessert,['sweet'],warm,['all_seasons'],easy,"['basmati rice', 'coconut milk', 'raw sugar', 'whole milk', 'eggs', 'unsalted butter', 'vanilla extract', 'ground cinnamon', 'ground nutmeg', 'peaches', 'raisins']","['creamy', 'thick']","This recipe describes a creamy coconut milk rice pudding that is sweet, served warm, and can be enjoyed year-round. It is an easy-to-make dessert with a combination of rice, coconut milk, and various spices.",986,Creamy Coconut Milk Rice Pudding
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['mango', 'coconut', 'walnuts']","['flavorful', 'moist']","This recipe describes a simple dessert bread made with mangoes, coconut, and walnuts, featuring a sweet and moist texture.",987,Mango Bread
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['coconut milk', 'sweetened condensed milk', 'butter', 'eggs', 'macapuno strings', 'sweet rice flour', 'brown sugar', 'vanilla extract']","['chewy', 'coconut-flavored']","This Filipino dessert recipe involves a chewy rice cake made with coconut milk, sweet condensed milk, eggs, and macapuno strings, baked until golden brown.",988,Chewy Coconut Bibingka (Filipino Rice Cake)
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['mochiko', 'white sugar', 'baking powder', 'butter', 'whole milk', 'eggs', 'vanilla extract', 'flaked coconut']",[],"Ono Butter Mochi is a simple dessert made with glutinous rice flour, sugar, baking powder, butter, milk, eggs, vanilla extract, and flaked coconut. It's baked at room temperature and can be enjoyed year-round.",989,Ono Butter Mochi
